ID_Magsasaka,Bayan,Uri_ng_Lupa,Panahon,Taon,Petsa_ng_Pagtatanim,Petsa_ng_Pag_aani,Uri_ng_Palay,Sukat_ng_Bukid_Ektarya,Inaasahang_Ani_Sako,Aktwal_na_Ani_Sako,Kilos_kada_Sako,Kabuuang_Kilos,Presyo_kada_Kilo,Kabuuang_Kita,Tagal_ng_Paglago_Araw,Kabuuang_Ulan_mm,Temperatura_Celsius,Antas_ng_Tagumpay,Mga_Hamon,Mga_Rekomendasyon
Zar052,Zaragoza,Banlik,Tag-araw,2021,2021-01-14,2021-05-08,NSIC Rc160,1.4,84.0,64.0,60,3848.46,19.98,76892.21,114,94.63,35.2,6.7,Matinding Init; Mababang Ani,Regular na pagpapatubig; Pagsusuri ng lupa at pagpapatupad ng mga bagong teknik
Zar053,Zaragoza,Banlik,Tag-araw,2021,2020-12-28,2021-04-15,NSIC Rc238,1.93,69.0,54.0,60,3249.52,19.98,64925.37,108,92.92,32.6,6.7,Mababang Ani,Pagsusuri ng lupa at pagpapatupad ng mga bagong teknik
Zar054,Zaragoza,Buhanging Lupa,Tag-araw,2021,2021-01-10,2021-05-08,NSIC Rc160,1.25,75.0,53.0,60,3199.51,19.98,63926.14,118,168.78,31.2,7.0,Mababang Ani,Pagsusuri ng lupa at pagpapatupad ng mga bagong teknik
Zar055,Zaragoza,Burak,Tag-araw,2021,2020-12-18,2021-04-15,NSIC Rc438,4.12,67.0,47.0,60,2830.75,19.98,56558.37,118,201.78,36.0,7.0,Matinding Init; Mababang Ani,Regular na pagpapatubig; Pagsusuri ng lupa at pagpapatupad ng mga bagong teknik
Zar056,Zaragoza,Malagkit na Lupa,Tag-araw,2021,2021-01-23,2021-05-06,NSIC Rc160,4.84,84.0,80.0,60,4800.25,19.98,95909.0,103,93.44,30.8,6.8,Wala,Wala
Zar057,Zaragoza,Malagkit na Lupa,Tag-araw,2021,2020-12-24,2021-04-10,NSIC Rc160,2.86,70.0,51.0,60,3045.06,19.98,60840.32,107,134.86,31.3,7.1,Mababang Ani,Pagsusuri ng lupa at pagpapatupad ng mga bagong teknik
Zar058,Zaragoza,Mabuhanging Burak,Tag-araw,2021,2020-12-20,2021-04-15,NSIC Rc354,3.6,71.0,52.0,60,3122.16,19.98,62380.76,116,42.17,34.6,6.5,Mababang Ani,Pagsusuri ng lupa at pagpapatupad ng mga bagong teknik
Zar059,Zaragoza,Buhanging Lupa,Tag-araw,2021,2020-12-27,2021-04-12,NSIC Rc354,4.03,71.0,54.0,60,3216.12,19.98,64257.98,106,160.82,32.3,7.2,Mababang Ani,Pagsusuri ng lupa at pagpapatupad ng mga bagong teknik
Zar060,Zaragoza,Buhanging Lupa,Tag-araw,2021,2020-12-01,2021-03-27,NSIC Rc438,0.83,94.0,71.0,60,4263.75,19.98,85189.78,116,36.86,29.5,7.2,Mababang Ani,Pagsusuri ng lupa at pagpapatupad ng mga bagong teknik
Zar061,Zaragoza,Buhanging Lupa,Tag-araw,2021,2020-12-19,2021-03-30,NSIC Rc438,4.57,91.0,77.0,60,4642.32,19.98,92753.54,101,105.36,31.0,7.0,Wala,Wala
Zar062,Zaragoza,Burak,Tag-araw,2021,2021-01-16,2021-05-14,NSIC Rc238,2.3,80.0,64.0,60,3843.51,19.98,76793.41,118,82.95,34.0,6.8,Wala,Wala
Zar063,Zaragoza,Malagkit na Lupa,Tag-araw,2021,2020-12-27,2021-04-23,NSIC Rc438,3.39,87.0,69.0,60,4138.71,19.98,82691.34,117,136.66,34.8,7.4,Mababang Ani,Pagsusuri ng lupa at pagpapatupad ng mga bagong teknik
Zar064,Zaragoza,Buhanging Lupa,Tag-araw,2021,2020-12-19,2021-04-01,NSIC Rc238,4.24,82.0,61.0,60,3635.81,19.98,72643.55,103,50.47,31.3,6.0,Mababang Ani,Pagsusuri ng lupa at pagpapatupad ng mga bagong teknik
Zar065,Zaragoza,Banlik,Tag-araw,2021,2020-12-14,2021-04-12,NSIC Rc438,4.89,85.0,72.0,60,4323.68,19.98,86387.19,119,137.95,32.9,7.6,Wala,Wala
Zar066,Zaragoza,Malagkit na Lupa,Tag-araw,2021,2020-12-07,2021-04-04,NSIC Rc354,2.32,69.0,55.0,60,3301.45,19.98,65963.06,118,176.62,32.8,7.4,Mababang Ani,Pagsusuri ng lupa at pagpapatupad ng mga bagong teknik
Zar067,Zaragoza,Banlik,Tag-araw,2021,2021-01-23,2021-05-09,NSIC Rc354,1.23,84.0,68.0,60,4082.2,19.98,81562.41,106,192.41,33.1,7.4,Wala,Wala
Zar068,Zaragoza,Mabuhanging Burak,Tag-araw,2021,2021-01-18,2021-05-02,NSIC Rc438,4.49,98.0,74.0,60,4445.4,19.98,88819.09,104,153.11,31.4,6.6,Mababang Ani,Pagsusuri ng lupa at pagpapatupad ng mga bagong teknik
Zar069,Zaragoza,Buhanging Lupa,Tag-araw,2021,2021-01-08,2021-04-27,NSIC Rc354,4.76,70.0,60.0,60,3579.75,19.98,71523.46,109,100.71,33.8,7.6,Wala,Wala
Zar070,Zaragoza,Malagkit na Lupa,Tag-araw,2021,2021-01-05,2021-04-19,NSIC Rc160,2.65,100.0,79.0,60,4721.23,19.98,94330.26,104,180.65,33.5,6.8,Mababang Ani,Pagsusuri ng lupa at pagpapatupad ng mga bagong teknik
Zar071,Zaragoza,Mabuhanging Burak,Tag-araw,2021,2020-12-11,2021-03-31,NSIC Rc160,3.52,92.0,72.0,60,4346.48,19.98,86842.58,110,95.84,34.8,7.3,Mababang Ani,Pagsusuri ng lupa at pagpapatupad ng mga bagong teknik
Zar072,Zaragoza,Burak,Tag-araw,2021,2020-12-08,2021-04-05,NSIC Rc160,1.05,75.0,66.0,60,3934.25,19.98,78606.3,118,-9.6,29.2,7.7,Wala,Wala
Zar073,Zaragoza,Malagkit na Lupa,Tag-araw,2021,2021-01-01,2021-04-25,NSIC Rc238,1.93,80.0,72.0,60,4324.56,19.98,86404.7,114,134.08,32.0,8.4,Wala,Wala
Zar074,Zaragoza,Mabuhanging Burak,Tag-araw,2021,2020-12-26,2021-04-14,NSIC Rc160,3.34,69.0,53.0,60,3164.78,19.98,63232.3,109,130.28,32.1,7.2,Mababang Ani,Pagsusuri ng lupa at pagpapatupad ng mga bagong teknik
Zar075,Zaragoza,Burak,Tag-araw,2021,2020-12-10,2021-03-22,NSIC Rc160,1.76,75.0,65.0,60,3917.74,19.98,78276.45,102,128.55,30.4,7.1,Wala,Wala
Zar076,Zaragoza,Malagkit na Lupa,Tag-araw,2021,2021-01-09,2021-04-27,NSIC Rc354,2.09,89.0,70.0,60,4213.23,19.98,84180.25,108,128.52,34.0,7.4,Mababang Ani,Pagsusuri ng lupa at pagpapatupad ng mga bagong teknik
Zar077,Zaragoza,Banlik,Tag-araw,2021,2020-12-05,2021-03-16,NSIC Rc354,0.86,68.0,56.0,60,3337.06,19.98,66674.47,101,161.03,36.0,6.3,Matinding Init,Regular na pagpapatubig
Cab000,Cabanatuan,Buhanging Lupa,Tag-ulan,2022,2022-06-20,2022-10-02,NSIC Rc222,2.57,73.0,57.0,60,3418.21,18.02,61596.09,104,312.2,28.5,7.3,Mababang Ani,Pagsusuri ng lupa at pagpapatupad ng mga bagong teknik
Cab001,Cabanatuan,Burak,Tag-ulan,2022,2022-05-26,2022-09-14,NSIC Rc402,3.38,87.0,70.0,60,4223.36,18.02,76105.02,111,223.84,26.9,9.2,Wala,Wala
Cab002,Cabanatuan,Malagkit na Lupa,Tag-ulan,2022,2022-06-23,2022-10-07,NSIC Rc402,1.44,89.0,77.0,60,4632.71,18.02,83481.48,106,290.35,30.1,8.3,Wala,Wala
Cab003,Cabanatuan,Buhanging Lupa,Tag-ulan,2022,2022-05-11,2022-09-03,NSIC Rc216,3.43,67.0,49.0,60,2967.42,18.02,53472.9,115,269.45,29.6,9.0,Mababang Ani,Pagsusuri ng lupa at pagpapatupad ng mga bagong teknik
Cab004,Cabanatuan,Banlik,Tag-ulan,2022,2022-05-11,2022-08-25,NSIC Rc402,1.32,68.0,51.0,60,3051.93,18.02,54995.73,106,299.92,27.6,8.4,Mababang Ani,Pagsusuri ng lupa at pagpapatupad ng mga bagong teknik
Cab005,Cabanatuan,Burak,Tag-ulan,2022,2022-05-06,2022-08-17,NSIC Rc222,3.85,79.0,69.0,60,4124.89,18.02,74330.59,103,312.44,27.2,7.7,Wala,Wala
Cab006,Cabanatuan,Burak,Tag-ulan,2022,2022-06-13,2022-09-29,NSIC Rc222,1.8,90.0,71.0,60,4248.63,18.02,76560.38,108,278.55,24.6,8.0,Mababang Ani,Pagsusuri ng lupa at pagpapatupad ng mga bagong teknik
Cab007,Cabanatuan,Burak,Tag-ulan,2022,2022-06-19,2022-10-07,NSIC Rc402,0.64,97.0,77.0,60,4625.3,18.02,83347.9,110,287.6,27.0,9.2,Mababang Ani,Pagsusuri ng lupa at pagpapatupad ng mga bagong teknik
Cab008,Cabanatuan,Mabuhanging Burak,Tag-ulan,2022,2022-05-12,2022-09-09,NSIC Rc402,2.87,75.0,65.0,60,3927.22,18.02,70768.47,120,274.2,28.8,8.9,Wala,Wala
Cab009,Cabanatuan,Malagkit na Lupa,Tag-ulan,2022,2022-05-07,2022-08-29,NSIC Rc402,3.23,86.0,68.0,60,4090.93,18.02,73718.6,114,332.93,28.5,8.6,Mababang Ani,Pagsusuri ng lupa at pagpapatupad ng mga bagong teknik
Cab010,Cabanatuan,Burak,Tag-ulan,2022,2022-06-05,2022-10-01,NSIC Rc222,4.45,67.0,60.0,60,3620.33,18.02,65238.29,118,349.77,29.2,8.4,Wala,Wala
Cab011,Cabanatuan,Burak,Tag-ulan,2022,2022-06-17,2022-10-08,NSIC Rc216,1.1,83.0,71.0,60,4232.1,18.02,76262.42,113,285.25,27.1,9.4,Wala,Wala
Cab012,Cabanatuan,Malagkit na Lupa,Tag-ulan,2022,2022-05-20,2022-08-31,NSIC Rc216,3.58,76.0,62.0,60,3691.4,18.02,66519.0,103,315.64,29.1,7.4,Wala,Wala
Cab013,Cabanatuan,Mabuhanging Burak,Tag-ulan,2022,2022-05-03,2022-08-22,NSIC Rc222,3.01,82.0,74.0,60,4438.19,18.02,79976.13,111,369.89,30.4,8.4,Wala,Wala
Cab014,Cabanatuan,Burak,Tag-ulan,2022,2022-05-25,2022-09-22,PSB Rc82,3.84,79.0,59.0,60,3557.82,18.02,64111.91,120,272.93,27.8,8.4,Mababang Ani,Pagsusuri ng lupa at pagpapatupad ng mga bagong teknik
Cab015,Cabanatuan,Buhanging Lupa,Tag-ulan,2022,2022-06-20,2022-10-08,NSIC Rc216,2.1,69.0,55.0,60,3294.73,18.02,59370.98,110,333.55,30.1,8.0,Mababang Ani,Pagsusuri ng lupa at pagpapatupad ng mga bagong teknik
Cab016,Cabanatuan,Mabuhanging Burak,Tag-ulan,2022,2022-05-12,2022-08-30,NSIC Rc216,4.28,73.0,65.0,60,3879.88,18.02,69915.44,110,346.95,27.9,8.9,Wala,Wala
Cab017,Cabanatuan,Buhanging Lupa,Tag-ulan,2022,2022-05-13,2022-09-01,NSIC Rc216,2.9,79.0,70.0,60,4170.23,18.02,75147.57,111,237.3,26.0,9.5,Wala,Wala
Cab018,Cabanatuan,Buhanging Lupa,Tag-ulan,2022,2022-05-28,2022-09-07,NSIC Rc402,1.99,84.0,72.0,60,4301.68,18.02,77516.23,102,313.63,28.7,7.6,Wala,Wala
Cab019,Cabanatuan,Mabuhanging Burak,Tag-ulan,2022,2022-06-10,2022-09-20,NSIC Rc402,3.31,90.0,76.0,60,4542.57,18.02,81857.16,102,245.07,28.1,8.2,Wala,Wala
Cab020,Cabanatuan,Banlik,Tag-ulan,2022,2022-05-11,2022-09-08,NSIC Rc402,1.19,94.0,78.0,60,4665.32,18.02,84069.02,120,331.56,25.7,8.1,Wala,Wala
Cab021,Cabanatuan,Buhanging Lupa,Tag-ulan,2022,2022-06-27,2022-10-14,PSB Rc82,2.7,91.0,70.0,60,4211.54,18.02,75892.01,109,355.25,27.2,7.9,Mababang Ani,Pagsusuri ng lupa at pagpapatupad ng mga bagong teknik
Cab022,Cabanatuan,Burak,Tag-ulan,2022,2022-05-06,2022-08-14,NSIC Rc222,4.71,78.0,75.0,60,4515.14,18.02,81362.89,100,362.88,26.9,8.0,Wala,Wala
Cab023,Cabanatuan,Buhanging Lupa,Tag-ulan,2022,2022-06-17,2022-10-05,PSB Rc82,4.43,95.0,73.0,60,4373.45,18.02,78809.6,110,248.67,27.1,9.1,Mababang Ani,Pagsusuri ng lupa at pagpapatupad ng mga bagong teknik
Cab024,Cabanatuan,Burak,Tag-ulan,2022,2022-05-24,2022-09-11,PSB Rc82,0.59,93.0,81.0,60,4846.82,18.02,87339.72,110,295.24,27.2,9.5,Wala,Wala
Cab025,Cabanatuan,Mabuhanging Burak,Tag-ulan,2022,2022-06-19,2022-10-17,NSIC Rc216,4.3,69.0,58.0,60,3472.89,18.02,62581.42,120,289.2,28.7,8.7,Wala,Wala
Cab026,Cabanatuan,Banlik,Tag-ulan,2022,2022-05-13,2022-09-06,NSIC Rc222,1.18,68.0,59.0,60,3518.83,18.02,63409.36,116,291.44,27.9,8.9,Wala,Wala
Cab027,Cabanatuan,Mabuhanging Burak,Tag-ulan,2022,2022-05-06,2022-08-22,PSB Rc82,4.36,74.0,62.0,60,3736.56,18.02,67332.82,108,214.54,28.8,8.8,Wala,Wala
Cab028,Cabanatuan,Malagkit na Lupa,Tag-ulan,2022,2022-06-18,2022-09-26,NSIC Rc402,4.91,92.0,78.0,60,4707.5,18.02,84829.14,100,295.54,31.2,7.6,Wala,Wala
Cab029,Cabanatuan,Malagkit na Lupa,Tag-ulan,2022,2022-05-19,2022-09-11,NSIC Rc222,2.4,99.0,90.0,60,5409.23,18.02,97474.31,115,253.02,24.4,9.0,Wala,Wala
Cab030,Cabanatuan,Burak,Tag-ulan,2022,2022-05-12,2022-08-28,PSB Rc82,1.19,90.0,73.0,60,4376.39,18.02,78862.59,108,330.9,28.7,8.0,Wala,Wala
Cab031,Cabanatuan,Banlik,Tag-ulan,2022,2022-06-14,2022-10-06,NSIC Rc216,4.59,71.0,63.0,60,3800.89,18.02,68492.11,114,249.58,24.9,9.0,Wala,Wala
Cab032,Cabanatuan,Banlik,Tag-ulan,2022,2022-06-16,2022-09-25,NSIC Rc402,1.69,85.0,66.0,60,3930.85,18.02,70833.99,101,376.87,30.8,6.7,Mababang Ani,Pagsusuri ng lupa at pagpapatupad ng mga bagong teknik
Cab033,Cabanatuan,Buhanging Lupa,Tag-ulan,2022,2022-06-20,2022-10-09,PSB Rc82,1.54,77.0,76.0,60,4547.53,18.02,81946.51,111,175.63,27.1,9.3,Wala,Wala
Cab034,Cabanatuan,Malagkit na Lupa,Tag-ulan,2022,2022-06-01,2022-09-19,NSIC Rc222,0.54,88.0,71.0,60,4233.43,18.02,76286.33,110,383.21,27.0,8.6,Wala,Wala
Cab035,Cabanatuan,Malagkit na Lupa,Tag-ulan,2022,2022-06-01,2022-09-25,NSIC Rc222,2.75,97.0,93.0,60,5552.08,18.02,100048.5,116,275.47,27.4,9.2,Wala,Wala
Cab036,Cabanatuan,Buhanging Lupa,Tag-ulan,2022,2022-05-04,2022-08-30,NSIC Rc216,1.27,99.0,86.0,60,5165.3,18.02,93078.63,118,243.96,24.6,8.3,Wala,Wala
Cab037,Cabanatuan,Buhanging Lupa,Tag-ulan,2022,2022-05-26,2022-09-22,NSIC Rc402,2.22,75.0,62.0,60,3701.25,18.02,66696.56,119,352.63,24.3,7.5,Wala,Wala
Cab038,Cabanatuan,Buhanging Lupa,Tag-ulan,2022,2022-05-12,2022-08-25,NSIC Rc216,4.77,96.0,82.0,60,4901.35,18.02,88322.31,105,312.36,29.8,8.2,Wala,Wala
Cab039,Cabanatuan,Buhanging Lupa,Tag-ulan,2022,2022-06-04,2022-09-16,NSIC Rc216,2.31,86.0,77.0,60,4617.38,18.02,83205.25,104,227.44,26.2,8.4,Wala,Wala
Cab040,Cabanatuan,Mabuhanging Burak,Tag-ulan,2022,2022-06-11,2022-10-02,NSIC Rc222,1.54,75.0,59.0,60,3544.39,18.02,63869.9,113,360.66,29.1,8.6,Mababang Ani,Pagsusuri ng lupa at pagpapatupad ng mga bagong teknik
Cab041,Cabanatuan,Buhanging Lupa,Tag-ulan,2022,2022-05-06,2022-08-24,PSB Rc82,2.08,70.0,61.0,60,3646.82,18.02,65715.77,110,269.14,30.4,8.9,Wala,Wala
Cab042,Cabanatuan,Buhanging Lupa,Tag-ulan,2022,2022-06-06,2022-10-02,NSIC Rc222,2.55,69.0,62.0,60,3730.29,18.02,67219.78,118,360.33,28.5,8.4,Wala,Wala
Cab043,Cabanatuan,Malagkit na Lupa,Tag-ulan,2022,2022-06-28,2022-10-23,NSIC Rc402,2.94,73.0,66.0,60,3989.38,18.02,71888.57,117,254.99,27.2,9.1,Wala,Wala
Cab044,Cabanatuan,Banlik,Tag-ulan,2022,2022-06-20,2022-09-30,PSB Rc82,4.28,94.0,79.0,60,4732.61,18.02,85281.64,102,314.32,27.6,7.6,Wala,Wala
Cab045,Cabanatuan,Buhanging Lupa,Tag-ulan,2022,2022-06-23,2022-10-05,NSIC Rc222,3.85,70.0,65.0,60,3920.6,18.02,70649.2,104,346.95,24.9,7.3,Wala,Wala
Cab046,Cabanatuan,Malagkit na Lupa,Tag-ulan,2022,2022-06-23,2022-10-16,NSIC Rc402,2.75,88.0,83.0,60,4975.79,18.02,89663.81,115,225.29,28.4,9.8,Wala,Wala
Cab047,Cabanatuan,Burak,Tag-ulan,2022,2022-05-13,2022-08-22,NSIC Rc402,0.88,90.0,68.0,60,4088.76,18.02,73679.51,101,275.42,26.7,7.8,Mababang Ani,Pagsusuri ng lupa at pagpapatupad ng mga bagong teknik
Cab048,Cabanatuan,Burak,Tag-ulan,2022,2022-05-22,2022-09-07,NSIC Rc216,0.93,70.0,54.0,60,3215.14,18.02,57936.91,108,211.6,28.0,8.5,Mababang Ani,Pagsusuri ng lupa at pagpapatupad ng mga bagong teknik
Cab049,Cabanatuan,Banlik,Tag-ulan,2022,2022-06-19,2022-10-02,NSIC Rc402,4.3,78.0,60.0,60,3600.38,18.02,64878.81,105,297.36,29.3,8.5,Mababang Ani,Pagsusuri ng lupa at pagpapatupad ng mga bagong teknik
Cab050,Cabanatuan,Mabuhanging Burak,Tag-ulan,2022,2022-06-19,2022-10-05,NSIC Rc402,2.92,75.0,53.0,60,3176.34,18.02,57237.73,108,303.45,27.7,7.6,Mababang Ani,Pagsusuri ng lupa at pagpapatupad ng mga bagong teknik
Cab051,Cabanatuan,Buhanging Lupa,Tag-ulan,2022,2022-06-03,2022-10-01,NSIC Rc402,4.84,76.0,60.0,60,3586.67,18.02,64631.73,120,358.85,25.4,7.9,Mababang Ani,Pagsusuri ng lupa at pagpapatupad ng mga bagong teknik
Cab052,Cabanatuan,Malagkit na Lupa,Tag-ulan,2022,2022-05-06,2022-08-29,PSB Rc82,3.57,75.0,63.0,60,3801.92,18.02,68510.59,115,326.82,24.7,8.2,Wala,Wala
Cab053,Cabanatuan,Banlik,Tag-ulan,2022,2022-05-16,2022-09-08,NSIC Rc402,4.97,78.0,65.0,60,3891.73,18.02,70129.03,115,258.08,25.6,9.3,Wala,Wala
Cab054,Cabanatuan,Mabuhanging Burak,Tag-ulan,2022,2022-06-16,2022-10-13,NSIC Rc402,4.27,99.0,83.0,60,4984.33,18.02,89817.71,119,339.1,27.9,8.1,Wala,Wala
Cab055,Cabanatuan,Mabuhanging Burak,Tag-ulan,2022,2022-05-27,2022-09-05,NSIC Rc222,4.21,84.0,79.0,60,4724.03,18.02,85126.96,101,299.32,25.8,8.5,Wala,Wala
Cab056,Cabanatuan,Malagkit na Lupa,Tag-ulan,2022,2022-06-18,2022-09-29,NSIC Rc216,3.47,73.0,62.0,60,3698.31,18.02,66643.58,103,285.02,26.5,8.2,Wala,Wala
Cab057,Cabanatuan,Mabuhanging Burak,Tag-ulan,2022,2022-06-19,2022-09-28,NSIC Rc222,1.03,92.0,66.0,60,3937.45,18.02,70952.8,101,319.17,26.0,7.1,Mababang Ani,Pagsusuri ng lupa at pagpapatupad ng mga bagong teknik
Cab058,Cabanatuan,Mabuhanging Burak,Tag-ulan,2022,2022-05-19,2022-08-30,PSB Rc82,4.59,68.0,52.0,60,3133.32,18.02,56462.48,103,366.49,24.6,6.7,Mababang Ani,Pagsusuri ng lupa at pagpapatupad ng mga bagong teknik
Cab059,Cabanatuan,Malagkit na Lupa,Tag-ulan,2022,2022-06-01,2022-09-22,PSB Rc82,2.72,85.0,72.0,60,4309.85,18.02,77663.54,113,259.67,31.4,8.8,Wala,Wala
Cab060,Cabanatuan,Mabuhanging Burak,Tag-ulan,2022,2022-05-11,2022-08-28,NSIC Rc216,1.46,80.0,73.0,60,4367.3,18.02,78698.67,109,278.24,25.4,9.1,Wala,Wala
Cab061,Cabanatuan,Buhanging Lupa,Tag-ulan,2022,2022-05-27,2022-09-08,NSIC Rc222,4.67,74.0,60.0,60,3576.13,18.02,64441.78,104,310.95,27.0,7.4,Wala,Wala
Cab062,Cabanatuan,Banlik,Tag-ulan,2022,2022-05-02,2022-08-25,NSIC Rc402,2.19,95.0,86.0,60,5163.45,18.02,93045.4,115,258.21,25.8,9.6,Wala,Wala
Cab063,Cabanatuan,Mabuhanging Burak,Tag-ulan,2022,2022-06-08,2022-09-25,NSIC Rc222,3.81,88.0,53.0,60,3170.47,18.02,57131.95,109,438.42,27.5,6.6,Matinding Ulan; Mababang Ani,Pagpapalakas ng drainage system; Pagsusuri ng lupa at pagpapatupad ng mga bagong teknik
Cab064,Cabanatuan,Burak,Tag-ulan,2022,2022-06-05,2022-09-24,NSIC Rc222,0.63,70.0,54.0,60,3235.0,18.02,58294.66,111,203.72,31.0,8.5,Mababang Ani,Pagsusuri ng lupa at pagpapatupad ng mga bagong teknik
Cab065,Cabanatuan,Malagkit na Lupa,Tag-ulan,2022,2022-06-20,2022-10-07,NSIC Rc222,2.38,72.0,57.0,60,3439.38,18.02,61977.58,109,330.55,26.5,8.0,Mababang Ani,Pagsusuri ng lupa at pagpapatupad ng mga bagong teknik
Cab066,Cabanatuan,Buhanging Lupa,Tag-ulan,2022,2022-06-02,2022-09-15,PSB Rc82,2.88,92.0,78.0,60,4670.04,18.02,84154.12,105,253.34,29.3,8.8,Wala,Wala
Cab067,Cabanatuan,Mabuhanging Burak,Tag-ulan,2022,2022-05-20,2022-09-15,NSIC Rc216,3.69,72.0,63.0,60,3780.73,18.02,68128.8,118,287.65,24.1,8.3,Wala,Wala
Cab068,Cabanatuan,Malagkit na Lupa,Tag-ulan,2022,2022-06-13,2022-09-29,NSIC Rc222,1.34,86.0,68.0,60,4109.84,18.02,74059.3,108,389.36,27.1,8.0,Mababang Ani,Pagsusuri ng lupa at pagpapatupad ng mga bagong teknik
Cab069,Cabanatuan,Buhanging Lupa,Tag-ulan,2022,2022-06-07,2022-10-05,NSIC Rc216,1.57,81.0,73.0,60,4402.52,18.02,79333.41,120,374.78,30.6,7.8,Wala,Wala
Cab070,Cabanatuan,Banlik,Tag-ulan,2022,2022-06-20,2022-10-10,PSB Rc82,2.47,69.0,61.0,60,3665.55,18.02,66053.24,112,249.95,30.1,9.0,Wala,Wala
Cab071,Cabanatuan,Buhanging Lupa,Tag-ulan,2022,2022-06-14,2022-09-29,NSIC Rc216,4.08,98.0,73.0,60,4406.03,18.02,79396.66,107,267.43,24.3,7.8,Mababang Ani,Pagsusuri ng lupa at pagpapatupad ng mga bagong teknik
Cab072,Cabanatuan,Mabuhanging Burak,Tag-ulan,2022,2022-06-25,2022-10-18,NSIC Rc222,4.57,94.0,75.0,60,4476.67,18.02,80669.6,115,278.77,28.8,9.2,Mababang Ani,Pagsusuri ng lupa at pagpapatupad ng mga bagong teknik
Cab073,Cabanatuan,Buhanging Lupa,Tag-ulan,2022,2022-05-08,2022-08-27,NSIC Rc222,3.49,78.0,65.0,60,3928.07,18.02,70783.91,111,276.86,27.4,9.4,Wala,Wala
Cab074,Cabanatuan,Banlik,Tag-ulan,2022,2022-05-15,2022-08-27,NSIC Rc402,0.64,78.0,61.0,60,3663.19,18.02,66010.72,104,357.18,28.2,7.3,Mababang Ani,Pagsusuri ng lupa at pagpapatupad ng mga bagong teknik
Cab075,Cabanatuan,Malagkit na Lupa,Tag-ulan,2022,2022-05-02,2022-08-16,NSIC Rc402,1.4,84.0,65.0,60,3926.93,18.02,70763.27,106,257.84,29.4,8.5,Mababang Ani,Pagsusuri ng lupa at pagpapatupad ng mga bagong teknik
Cab076,Cabanatuan,Buhanging Lupa,Tag-ulan,2022,2022-06-10,2022-09-30,PSB Rc82,2.11,95.0,83.0,60,4974.38,18.02,89638.26,112,309.88,23.0,8.3,Wala,Wala
Cab077,Cabanatuan,Banlik,Tag-ulan,2022,2022-06-05,2022-09-27,PSB Rc82,4.97,95.0,74.0,60,4421.44,18.02,79674.26,114,321.42,28.8,8.5,Mababang Ani,Pagsusuri ng lupa at pagpapatupad ng mga bagong teknik
Cab078,Cabanatuan,Banlik,Tag-ulan,2022,2022-05-17,2022-08-30,NSIC Rc222,0.55,67.0,54.0,60,3255.31,18.02,58660.7,105,301.01,29.8,8.0,Wala,Wala
Cab079,Cabanatuan,Malagkit na Lupa,Tag-ulan,2022,2022-06-27,2022-10-12,PSB Rc82,1.91,83.0,72.0,60,4307.33,18.02,77618.01,107,266.38,28.7,8.8,Wala,Wala
Cab080,Cabanatuan,Buhanging Lupa,Tag-ulan,2022,2022-05-19,2022-09-04,NSIC Rc402,3.1,67.0,57.0,60,3447.58,18.02,62125.33,108,221.65,28.8,8.8,Wala,Wala
Cab081,Cabanatuan,Malagkit na Lupa,Tag-ulan,2022,2022-06-25,2022-10-09,NSIC Rc402,1.48,93.0,77.0,60,4644.16,18.02,83687.8,106,397.65,26.0,8.1,Wala,Wala
Cab082,Cabanatuan,Malagkit na Lupa,Tag-ulan,2022,2022-06-19,2022-09-28,PSB Rc82,1.46,78.0,63.0,60,3792.92,18.02,68348.38,101,262.01,26.6,8.0,Wala,Wala
Cab083,Cabanatuan,Burak,Tag-ulan,2022,2022-06-04,2022-09-12,NSIC Rc216,4.63,82.0,65.0,60,3925.94,18.02,70745.42,100,306.5,25.9,7.4,Mababang Ani,Pagsusuri ng lupa at pagpapatupad ng mga bagong teknik
Cab084,Cabanatuan,Buhanging Lupa,Tag-ulan,2022,2022-05-09,2022-08-23,NSIC Rc402,4.06,85.0,78.0,60,4692.47,18.02,84558.23,106,321.06,29.7,8.5,Wala,Wala
Cab085,Cabanatuan,Malagkit na Lupa,Tag-ulan,2022,2022-05-13,2022-08-24,NSIC Rc222,4.33,88.0,78.0,60,4672.11,18.02,84191.45,103,326.72,24.5,7.1,Wala,Wala
Cab086,Cabanatuan,Buhanging Lupa,Tag-ulan,2022,2022-06-01,2022-09-09,NSIC Rc222,3.08,77.0,63.0,60,3790.68,18.02,68307.98,100,349.76,29.9,7.5,Wala,Wala
Cab087,Cabanatuan,Buhanging Lupa,Tag-ulan,2022,2022-05-16,2022-09-11,NSIC Rc222,4.37,77.0,73.0,60,4381.24,18.02,78949.9,118,341.51,28.7,8.6,Wala,Wala
Cab088,Cabanatuan,Buhanging Lupa,Tag-ulan,2022,2022-05-04,2022-08-28,NSIC Rc222,2.45,80.0,63.0,60,3779.09,18.02,68099.18,116,311.01,30.1,7.4,Mababang Ani,Pagsusuri ng lupa at pagpapatupad ng mga bagong teknik
Cab089,Cabanatuan,Mabuhanging Burak,Tag-ulan,2022,2022-06-10,2022-09-22,NSIC Rc222,3.67,99.0,88.0,60,5265.52,18.02,94884.71,104,396.18,26.1,7.8,Wala,Wala
