ID_Magsasaka,Bayan,Uri_ng_Lupa,Panahon,Taon,Petsa_ng_Pagtatanim,Petsa_ng_Pag_aani,Uri_ng_Palay,Sukat_ng_Bukid_Ektarya,Inaasahang_Ani_Sako,Aktwal_na_Ani_Sako,Kilos_kada_Sako,Kabuuang_Kilos,Presyo_kada_Kilo,Kabuuang_Kita,Tagal_ng_Paglago_Araw,Kabuuang_Ulan_mm,Temperatura_Celsius,Antas_ng_Tagumpay,Mga_Hamon,Mga_Rekomendasyon,Total_Inaasahang_Kilo,Aktwal_Nabentang_Kilo,Total_Inaasahang_Kita,Aktwal_Nabentang_Kita,Planting_Month,Planting_Day,Reaping_Month,Reaping_Day,Planting_Typhoon_Risk,Reaping_Typhoon_Risk,Typhoon_Risk,Uri_ng_Palay_Freq,Bayan_Freq,Uri_ng_Lupa_Freq,Reduction_Percentage
Gap067,Gapan,Malagkit na Lupa,Tag-ulan,2022,2022-06-21,2022-09-30,PSB Rc82,3.61,303.24,272.34986839295345,60,4400.4,18.02,79295.27,101,205.85,25.0,7.4,Mababang Ani,Pagsusuri ng lupa at pagpapatupad ng mga bagong teknik,14555.52,4380.0,4371.50784,1315.46,6,21,9,30,1,1,1,948,745,1511,0.10186694237912722
Gap068,Gapan,Buhanging Lupa,Tag-ulan,2022,2022-06-14,2022-10-08,NSIC Rc402,4.26,357.84,348.73246571488784,60,4618.49,18.02,83225.1,116,299.09,28.6,9.1,Wala,Wala,17176.32,4620.0,5158.62144,1387.54,6,14,10,8,1,1,1,994,745,1539,0.02545141483655304
Gap069,Gapan,Malagkit na Lupa,Tag-ulan,2022,2022-05-20,2022-09-02,NSIC Rc402,3.06,257.04,257.04,60,4780.76,18.02,86149.22,105,324.24,27.4,8.3,Wala,Wala,15422.400000000001,4800.0,4631.8608,1441.6,5,20,9,2,0,1,1,994,745,1511,0.0
Gap070,Gapan,Malagkit na Lupa,Tag-ulan,2022,2022-05-10,2022-08-21,NSIC Rc216,1.99,167.16,159.48273933329804,60,3362.82,18.02,60598.0,103,426.52,27.5,6.2,Matinding Ulan; Mababang Ani,Pagpapalakas ng drainage system; Pagsusuri ng lupa at pagpapatupad ng mga bagong teknik,9026.64,3360.0,2711.0008799999996,1009.12,5,10,8,21,0,1,1,957,745,1511,0.04592761825019124
Gap071,Gapan,Banlik,Tag-ulan,2022,2022-05-11,2022-08-25,NSIC Rc216,2.92,245.28,223.127196983176,60,4049.08,18.02,72964.45,106,288.46,26.4,8.4,Mababang Ani,Pagsusuri ng lupa at pagpapatupad ng mga bagong teknik,11773.44,4020.0,3535.9564800000003,1207.34,5,11,8,25,0,1,1,957,745,1501,0.0903163854241032
Gap072,Gapan,Buhanging Lupa,Tag-ulan,2022,2022-05-18,2022-09-10,NSIC Rc402,3.03,254.51999999999998,254.51999999999998,60,3263.16,18.02,58802.23,115,306.2,29.2,8.5,Mababang Ani,Pagsusuri ng lupa at pagpapatupad ng mga bagong teknik,15271.199999999999,3240.0,4586.4504,973.0799999999999,5,18,9,10,0,1,1,994,745,1539,0.0
Gap073,Gapan,Banlik,Tag-ulan,2022,2022-05-07,2022-08-28,NSIC Rc402,3.23,271.32,271.32,60,4029.35,18.02,72608.93,113,360.18,25.0,8.7,Wala,Wala,16279.199999999999,4020.0,4889.1864,1207.34,5,7,8,28,0,1,1,994,745,1501,0.0
Gap074,Gapan,Mabuhanging Burak,Tag-ulan,2022,2022-06-12,2022-09-27,NSIC Rc402,4.27,358.67999999999995,347.5648195293336,60,4732.75,18.02,85284.08,107,287.7,28.9,8.6,Mababang Ani,Pagsusuri ng lupa at pagpapatupad ng mga bagong teknik,17216.64,4740.0,5170.730879999999,1423.58,6,12,9,27,1,1,1,994,745,1500,0.030989128110478388
Gap075,Gapan,Mabuhanging Burak,Tag-ulan,2022,2022-06-24,2022-10-12,NSIC Rc402,2.15,180.6,180.6,60,4846.29,18.02,87330.18,110,329.35,28.0,8.7,Wala,Wala,10836.0,4860.0,3254.412,1459.62,6,24,10,12,1,1,1,994,745,1500,0.0
Gap076,Gapan,Malagkit na Lupa,Tag-ulan,2022,2022-05-02,2022-08-23,PSB Rc82,3.97,333.48,333.48,60,4848.35,18.02,87367.25,113,327.12,26.4,9.2,Wala,Wala,20008.800000000003,4860.0,6009.3096000000005,1459.62,5,2,8,23,0,1,1,948,745,1511,0.0
Gap077,Gapan,Buhanging Lupa,Tag-ulan,2022,2022-05-06,2022-08-22,NSIC Rc216,0.56,47.040000000000006,47.040000000000006,60,3731.46,18.02,67240.83,108,377.9,30.0,8.2,Wala,Wala,2822.4000000000005,3720.0,847.6608000000001,1117.24,5,6,8,22,0,1,1,957,745,1539,0.0
Gap078,Gapan,Buhanging Lupa,Tag-ulan,2022,2022-06-12,2022-10-08,NSIC Rc402,1.47,123.48,115.9067216004129,60,4261.31,18.02,76788.75,118,232.75,25.8,8.8,Wala,Wala,5927.04,4260.0,1780.08768,1279.42,6,12,10,8,1,1,1,994,745,1539,0.06133202461602783
Gap079,Gapan,Buhanging Lupa,Tag-ulan,2022,2022-06-19,2022-10-09,NSIC Rc402,2.52,211.68,192.72846591845015,60,4746.92,18.02,85539.44,112,247.65,29.4,9.6,Wala,Wala,10160.640000000001,4740.0,3051.5788800000005,1423.58,6,19,10,9,1,1,1,994,745,1539,0.08952916705191728
Gap080,Gapan,Banlik,Tag-ulan,2022,2022-05-01,2022-08-29,NSIC Rc216,4.63,388.92,366.84145718758026,60,4554.39,18.02,82070.02,120,235.76,27.3,8.8,Wala,Wala,19601.568000000003,4560.0,5887.004256,1369.52,5,1,8,29,0,1,1,957,745,1501,0.05676885429502146
Gap081,Gapan,Mabuhanging Burak,Tag-ulan,2022,2022-06-23,2022-10-06,NSIC Rc216,4.57,383.88,383.88,60,4120.78,18.02,74256.45,105,322.74,27.9,7.9,Mababang Ani,Pagsusuri ng lupa at pagpapatupad ng mga bagong teknik,23032.8,4140.0,6917.5176,1243.3799999999999,6,23,10,6,1,1,1,957,745,1500,0.0
San000,Santa Rosa,Burak,Tag-ulan,2022,2022-05-25,2022-09-21,NSIC Rc222,4.51,378.84,378.84,60,3318.62,18.02,59801.53,119,312.94,25.9,8.1,Wala,Wala,22730.399999999998,3300.0,6826.6968,991.1,5,25,9,21,0,1,1,952,876,1548,0.0
San001,Santa Rosa,Burak,Tag-ulan,2022,2022-06-17,2022-10-01,NSIC Rc216,3.09,259.56,259.56,60,4170.94,18.02,75160.41,106,329.74,26.8,8.2,Wala,Wala,15573.6,4200.0,4677.2712,1261.3999999999999,6,17,10,1,1,1,1,957,876,1548,0.0
San002,Santa Rosa,Buhanging Lupa,Tag-ulan,2022,2022-06-02,2022-09-16,NSIC Rc402,4.77,400.67999999999995,358.3738931603391,60,4544.04,18.02,81883.52,106,283.77,28.5,8.8,Wala,Wala,19232.64,4560.0,5776.20288,1369.52,6,2,9,16,1,1,1,994,876,1539,0.10558577128796269
San003,Santa Rosa,Banlik,Tag-ulan,2022,2022-06-14,2022-09-23,NSIC Rc402,1.06,89.04,89.04,60,3630.22,18.02,65416.55,101,305.15,28.0,7.3,Mababang Ani,Pagsusuri ng lupa at pagpapatupad ng mga bagong teknik,5342.400000000001,3660.0,1604.5008,1099.22,6,14,9,23,1,1,1,994,876,1501,0.0
San004,Santa Rosa,Buhanging Lupa,Tag-ulan,2022,2022-05-12,2022-08-22,NSIC Rc216,3.17,266.28,263.73987880850376,60,4757.22,18.02,85725.04,102,262.47,27.4,8.2,Wala,Wala,12781.44,4740.0,3838.6924799999997,1423.58,5,12,8,22,0,1,1,957,876,1539,0.009539286433439322
San005,Santa Rosa,Buhanging Lupa,Tag-ulan,2022,2022-06-16,2022-10-10,PSB Rc82,1.89,158.76,158.76,60,4014.97,18.02,72349.83,116,300.11,25.2,8.0,Wala,Wala,9525.599999999999,4020.0,2860.8552,1207.34,6,16,10,10,1,1,1,948,876,1539,0.0
San006,Santa Rosa,Mabuhanging Burak,Tag-ulan,2022,2022-06-04,2022-09-29,PSB Rc82,3.71,311.64,304.2214589172452,60,4119.29,18.02,74229.59,117,276.87,28.8,8.9,Wala,Wala,14958.720000000001,4140.0,4492.60224,1243.3799999999999,6,4,9,29,1,1,1,948,876,1500,0.02380484239107562
San007,Santa Rosa,Buhanging Lupa,Tag-ulan,2022,2022-06-10,2022-10-03,NSIC Rc222,4.99,419.16,368.1280704419434,60,4041.05,18.02,72819.75,115,236.13,30.3,9.0,Wala,Wala,17101.728000000003,4020.0,5136.218976000001,1207.34,6,10,10,3,1,1,1,952,876,1539,0.12174809036658227
San008,Santa Rosa,Buhanging Lupa,Tag-ulan,2022,2022-05-15,2022-09-01,NSIC Rc402,1.3,109.2,109.2,60,4684.83,18.02,84420.7,109,363.48,25.5,8.5,Wala,Wala,6552.0,4680.0,1967.784,1405.56,5,15,9,1,0,1,1,994,876,1539,0.0
San009,Santa Rosa,Mabuhanging Burak,Tag-ulan,2022,2022-05-27,2022-09-11,NSIC Rc216,1.45,121.8,121.8,60,3951.61,18.02,71207.97,107,367.88,27.7,8.2,Wala,Wala,7308.0,3960.0,2194.836,1189.32,5,27,9,11,0,1,1,957,876,1500,0.0
San010,Santa Rosa,Buhanging Lupa,Tag-ulan,2022,2022-06-19,2022-10-07,NSIC Rc216,1.62,136.08,136.08,60,3862.76,18.02,69607.0,110,320.93,27.0,8.7,Wala,Wala,8164.800000000001,3840.0,2452.1616000000004,1153.28,6,19,10,7,1,1,1,957,876,1539,0.0
San011,Santa Rosa,Buhanging Lupa,Tag-ulan,2022,2022-05-20,2022-09-01,NSIC Rc216,2.91,244.44,244.44,60,4121.83,18.02,74275.29,104,346.15,28.8,7.6,Wala,Wala,14666.4,4140.0,4404.8088,1243.3799999999999,5,20,9,1,0,1,1,957,876,1539,0.0
San012,Santa Rosa,Malagkit na Lupa,Tag-ulan,2022,2022-06-01,2022-09-12,NSIC Rc222,1.81,152.04,131.65892433208325,60,4733.53,18.02,85298.17,103,259.29,25.7,8.1,Wala,Wala,7297.92,4740.0,2191.80864,1423.58,6,1,9,12,1,1,1,952,876,1511,0.13405074761849994
San013,Santa Rosa,Malagkit na Lupa,Tag-ulan,2022,2022-06-07,2022-09-30,NSIC Rc402,3.79,318.36,257.6467579998948,60,4241.65,18.02,76434.53,115,226.98,28.4,9.1,Mababang Ani,Pagsusuri ng lupa at pagpapatupad ng mga bagong teknik,15281.28,4260.0,4589.47776,1279.42,6,7,9,30,1,1,1,994,876,1511,0.19070625078560494
San014,Santa Rosa,Mabuhanging Burak,Tag-ulan,2022,2022-06-14,2022-09-24,NSIC Rc222,1.95,163.79999999999998,163.79999999999998,60,3865.92,18.02,69663.9,102,328.62,29.3,7.6,Wala,Wala,9827.999999999998,3840.0,2951.6759999999995,1153.28,6,14,9,24,1,1,1,952,876,1500,0.0
San015,Santa Rosa,Burak,Tag-ulan,2022,2022-06-10,2022-10-06,NSIC Rc216,4.02,337.67999999999995,328.0166963107171,60,4241.42,18.02,76430.31,118,294.1,25.7,8.8,Wala,Wala,16208.639999999998,4260.0,4867.994879999999,1279.42,6,10,10,6,1,1,1,957,876,1548,0.028616748665253617
San016,Santa Rosa,Banlik,Tag-ulan,2022,2022-05-27,2022-09-23,PSB Rc82,2.3,193.2,170.50059741829264,60,4558.47,18.02,82143.71,119,265.9,30.3,8.1,Wala,Wala,7882.56,4560.0,2367.39552,1369.52,5,27,9,23,0,1,1,948,876,1501,0.11749173178937551
San017,Santa Rosa,Buhanging Lupa,Tag-ulan,2022,2022-06-20,2022-10-08,NSIC Rc216,3.14,263.76,244.08424606062243,60,4213.89,18.02,75934.3,110,275.77,28.3,9.2,Wala,Wala,12660.480000000001,4200.0,3802.36416,1261.3999999999999,6,20,10,8,1,1,1,957,876,1539,0.07459718660667873
San018,Santa Rosa,Buhanging Lupa,Tag-ulan,2022,2022-05-09,2022-09-02,PSB Rc82,0.81,68.04,63.227745683314176,60,3641.3,18.02,65616.19,116,246.22,28.7,8.8,Wala,Wala,3265.9200000000005,3660.0,980.8646400000001,1099.22,5,9,9,2,0,1,1,948,876,1539,0.07072684180902154
San019,Santa Rosa,Malagkit na Lupa,Tag-ulan,2022,2022-06-16,2022-10-05,NSIC Rc222,0.56,47.040000000000006,41.40340662221841,60,5239.37,18.02,94413.49,111,277.12,30.1,8.9,Wala,Wala,1919.2320000000002,5220.0,576.409344,1567.74,6,16,10,5,1,1,1,952,876,1511,0.11982553949365639
San020,Santa Rosa,Banlik,Tag-ulan,2022,2022-05-06,2022-08-14,NSIC Rc216,2.15,180.6,180.6,60,4239.77,18.02,76400.74,100,338.68,27.0,7.7,Wala,Wala,10836.0,4260.0,3254.412,1279.42,5,6,8,14,0,1,1,957,876,1501,0.0
San021,Santa Rosa,Banlik,Tag-ulan,2022,2022-06-20,2022-10-06,PSB Rc82,2.39,200.76000000000002,197.96288553122184,60,4546.97,18.02,81936.47,108,293.67,26.9,8.6,Mababang Ani,Pagsusuri ng lupa at pagpapatupad ng mga bagong teknik,9636.480000000001,4560.0,2894.1561600000005,1369.52,6,20,10,6,1,1,1,948,876,1501,0.013932628356137565
San022,Santa Rosa,Banlik,Tag-ulan,2022,2022-05-21,2022-09-11,NSIC Rc222,3.22,270.48,216.57841413356016,60,4510.37,18.02,81276.82,113,229.03,26.3,9.7,Wala,Wala,12983.04,4500.0,3899.23968,1351.5,5,21,9,11,0,1,1,952,876,1501,0.1992812254748589
San023,Santa Rosa,Burak,Tag-ulan,2022,2022-06-10,2022-09-24,NSIC Rc216,2.2,184.8,184.8,60,4614.36,18.02,83150.86,106,309.91,28.7,8.3,Wala,Wala,11088.0,4620.0,3330.096,1387.54,6,10,9,24,1,1,1,957,876,1548,0.0
San024,Santa Rosa,Banlik,Tag-ulan,2022,2022-06-02,2022-09-22,PSB Rc82,0.93,78.12,78.12,60,4768.2,18.02,85922.89,112,307.43,27.4,8.7,Wala,Wala,4687.200000000001,4740.0,1407.7224,1423.58,6,2,9,22,1,1,1,948,876,1501,0.0
San025,Santa Rosa,Malagkit na Lupa,Tag-ulan,2022,2022-06-03,2022-09-12,NSIC Rc402,3.85,323.40000000000003,323.40000000000003,60,4091.34,18.02,73725.91,101,346.65,28.1,7.4,Mababang Ani,Pagsusuri ng lupa at pagpapatupad ng mga bagong teknik,19404.000000000004,4080.0,5827.668000000001,1225.36,6,3,9,12,1,1,1,994,876,1511,0.0
San026,Santa Rosa,Mabuhanging Burak,Tag-ulan,2022,2022-06-08,2022-10-05,NSIC Rc216,4.65,390.6,360.9926307860486,60,3974.31,18.02,71617.15,119,335.16,24.5,7.5,Wala,Wala,19920.6,3960.0,5982.8202,1189.32,6,8,10,5,1,1,1,957,876,1500,0.07579971636956324
San027,Santa Rosa,Burak,Tag-ulan,2022,2022-06-25,2022-10-09,NSIC Rc216,1.43,120.11999999999999,108.09179918574524,60,3619.34,18.02,65220.5,106,103.88,28.6,8.2,Wala,Wala,5765.76,3600.0,1731.64992,1081.2,6,25,10,9,1,1,1,957,876,1548,0.10013487191354259
San028,Santa Rosa,Burak,Tag-ulan,2022,2022-06-03,2022-09-17,PSB Rc82,4.8,403.2,373.40548537369483,60,3216.06,18.02,57953.43,106,228.76,27.6,8.5,Mababang Ani,Pagsusuri ng lupa at pagpapatupad ng mga bagong teknik,19353.6,3240.0,5812.5312,973.0799999999999,6,3,9,17,1,1,1,948,876,1548,0.0738951255612727
San029,Santa Rosa,Banlik,Tag-ulan,2022,2022-06-12,2022-10-09,NSIC Rc222,2.06,173.04,157.62549428083653,60,3912.22,18.02,70498.12,119,284.9,31.2,8.4,Wala,Wala,7060.031999999999,3900.0,2120.3629439999995,1171.3,6,12,10,9,1,1,1,952,876,1501,0.08908059245933578
San030,Santa Rosa,Banlik,Tag-ulan,2022,2022-06-23,2022-10-02,NSIC Rc402,3.37,283.08,283.08,60,4717.33,18.02,85006.29,101,320.0,28.3,7.4,Mababang Ani,Pagsusuri ng lupa at pagpapatupad ng mga bagong teknik,16984.8,4740.0,5101.1016,1423.58,6,23,10,2,1,1,1,994,876,1501,0.0
San031,Santa Rosa,Burak,Tag-ulan,2022,2022-05-22,2022-09-15,NSIC Rc402,2.92,245.28,245.28,60,4801.32,18.02,86519.83,116,341.85,28.7,8.4,Wala,Wala,14716.8,4800.0,4419.9456,1441.6,5,22,9,15,0,1,1,994,876,1548,0.0
San032,Santa Rosa,Mabuhanging Burak,Tag-ulan,2022,2022-06-24,2022-10-04,NSIC Rc402,2.05,172.2,142.29225314884764,60,3326.32,18.02,59940.21,102,277.12,30.1,7.4,Wala,Wala,7025.759999999999,3300.0,2110.06992,991.1,6,24,10,4,1,1,1,994,876,1500,0.1736802953028592
San033,Santa Rosa,Malagkit na Lupa,Tag-ulan,2022,2022-06-23,2022-10-07,NSIC Rc216,2.68,225.12,206.3196409287206,60,4230.23,18.02,76228.69,106,244.51,28.6,8.7,Wala,Wala,10805.76,4260.0,3245.32992,1279.42,6,23,10,7,1,1,1,957,876,1511,0.08351261136851194
San034,Santa Rosa,Malagkit na Lupa,Tag-ulan,2022,2022-06-14,2022-09-24,PSB Rc82,3.96,332.64,291.0000623276458,60,3580.32,18.02,64517.31,102,222.62,28.4,7.7,Mababang Ani,Pagsusuri ng lupa at pagpapatupad ng mga bagong teknik,15966.720000000001,3600.0,4795.33824,1081.2,6,14,9,24,1,1,1,948,876,1511,0.1251801878077025
San035,Santa Rosa,Banlik,Tag-ulan,2022,2022-06-13,2022-10-10,NSIC Rc222,3.27,274.68,255.24532675123103,60,4054.22,18.02,73057.05,119,309.65,31.4,7.2,Mababang Ani,Pagsusuri ng lupa at pagpapatupad ng mga bagong teknik,14008.68,4080.0,4207.27356,1225.36,6,13,10,10,1,1,1,952,876,1501,0.07075387086343729
San036,Santa Rosa,Buhanging Lupa,Tag-ulan,2022,2022-05-10,2022-08-25,PSB Rc82,1.95,163.79999999999998,153.12448806147967,60,4132.31,18.02,74464.24,107,221.75,26.8,8.3,Mababang Ani,Pagsusuri ng lupa at pagpapatupad ng mga bagong teknik,7862.4,4140.0,2361.3408,1243.3799999999999,5,10,8,25,0,1,1,948,876,1539,0.06517406555873212
San037,Santa Rosa,Burak,Tag-ulan,2022,2022-05-22,2022-09-10,NSIC Rc216,3.68,309.12,309.12,60,4267.82,18.02,76906.18,111,341.13,28.7,8.4,Mababang Ani,Pagsusuri ng lupa at pagpapatupad ng mga bagong teknik,18547.2,4260.0,5570.3423999999995,1279.42,5,22,9,10,0,1,1,957,876,1548,0.0
San038,Santa Rosa,Burak,Tag-ulan,2022,2022-06-14,2022-09-25,NSIC Rc216,3.47,291.48,291.48,60,4641.82,18.02,83645.6,103,309.02,26.1,7.6,Wala,Wala,17488.800000000003,4620.0,5252.4696,1387.54,6,14,9,25,1,1,1,957,876,1548,0.0
San039,Santa Rosa,Malagkit na Lupa,Tag-ulan,2022,2022-05-18,2022-09-09,NSIC Rc222,1.12,94.08000000000001,76.5658305359864,60,4123.33,18.02,74302.42,114,270.46,30.5,8.5,Mababang Ani,Pagsusuri ng lupa at pagpapatupad ng mga bagong teknik,3838.4640000000004,4140.0,1152.818688,1243.3799999999999,5,18,9,9,0,1,1,952,876,1511,0.1861625155613692
San040,Santa Rosa,Malagkit na Lupa,Tag-ulan,2022,2022-06-05,2022-09-14,NSIC Rc216,1.95,163.79999999999998,149.7059379545969,60,3649.68,18.02,65767.3,101,297.42,28.8,8.0,Mababang Ani,Pagsusuri ng lupa at pagpapatupad ng mga bagong teknik,7862.4,3660.0,2361.3408,1099.22,6,5,9,14,1,1,1,957,876,1511,0.08604433483152069
San041,Santa Rosa,Malagkit na Lupa,Tag-ulan,2022,2022-06-20,2022-09-28,NSIC Rc216,0.58,48.72,45.806098642227916,60,3603.87,18.02,64941.82,100,294.24,25.6,7.9,Mababang Ani,Pagsusuri ng lupa at pagpapatupad ng mga bagong teknik,2338.56,3600.0,702.3475199999999,1081.2,6,20,9,28,1,1,1,957,876,1511,0.05980914116937776
San042,Santa Rosa,Buhanging Lupa,Tag-ulan,2022,2022-06-12,2022-10-09,NSIC Rc222,2.01,168.83999999999997,168.83999999999997,60,3551.45,18.02,63997.2,119,346.69,29.0,7.9,Mababang Ani,Pagsusuri ng lupa at pagpapatupad ng mga bagong teknik,10130.399999999998,3540.0,3042.4967999999994,1063.18,6,12,10,9,1,1,1,952,876,1539,0.0
San043,Santa Rosa,Buhanging Lupa,Tag-ulan,2022,2022-05-02,2022-08-29,PSB Rc82,1.1,92.4,85.72615560032892,60,2834.98,18.02,51086.4,119,415.28,26.0,6.9,Matinding Ulan; Mababang Ani,Pagpapalakas ng drainage system; Pagsusuri ng lupa at pagpapatupad ng mga bagong teknik,4989.6,2820.0,1498.5432,846.9399999999999,5,2,8,29,0,1,1,948,876,1539,0.07222775324319348
San044,Santa Rosa,Banlik,Tag-ulan,2022,2022-06-26,2022-10-05,PSB Rc82,2.62,220.08,220.08,60,4430.22,18.02,79832.59,101,341.13,25.4,7.8,Wala,Wala,13204.800000000001,4440.0,3965.8416,1333.48,6,26,10,5,1,1,1,948,876,1501,0.0
San045,Santa Rosa,Mabuhanging Burak,Tag-ulan,2022,2022-06-10,2022-09-28,NSIC Rc402,4.85,407.4,407.4,60,4554.62,18.02,82074.33,110,307.87,30.0,8.6,Wala,Wala,24444.0,4560.0,7341.347999999999,1369.52,6,10,9,28,1,1,1,994,876,1500,0.0
San046,Santa Rosa,Mabuhanging Burak,Tag-ulan,2022,2022-06-07,2022-09-20,PSB Rc82,1.15,96.6,72.7150316864237,60,4069.78,18.02,73337.49,105,196.39,27.6,7.9,Mababang Ani,Pagsusuri ng lupa at pagpapatupad ng mga bagong teknik,4636.8,4080.0,1392.5855999999999,1225.36,6,7,9,20,1,1,1,948,876,1500,0.2472564007616593
San047,Santa Rosa,Buhanging Lupa,Tag-ulan,2022,2022-05-26,2022-09-16,NSIC Rc402,0.54,45.36,43.24685374230837,60,4108.45,18.02,74034.32,113,271.84,26.6,9.1,Mababang Ani,Pagsusuri ng lupa at pagpapatupad ng mga bagong teknik,2177.28,4080.0,653.90976,1225.36,5,26,9,16,0,1,1,994,876,1539,0.04658611679214353
San048,Santa Rosa,Malagkit na Lupa,Tag-ulan,2022,2022-05-12,2022-08-28,NSIC Rc222,4.81,404.03999999999996,383.0662387710632,60,4842.9,18.02,87268.98,108,319.26,30.2,7.8,Wala,Wala,20606.039999999997,4860.0,6188.6806799999995,1459.62,5,12,8,28,0,1,1,952,876,1511,0.05191011095172948
San049,Santa Rosa,Burak,Tag-ulan,2022,2022-06-28,2022-10-15,PSB Rc82,2.24,188.16000000000003,176.07309685415083,60,4545.92,18.02,81917.45,109,293.34,28.4,8.5,Mababang Ani,Pagsusuri ng lupa at pagpapatupad ng mga bagong teknik,9031.68,4560.0,2712.51456,1369.52,6,28,10,15,1,1,1,948,876,1548,0.0642373679094876
San050,Santa Rosa,Mabuhanging Burak,Tag-ulan,2022,2022-06-11,2022-09-21,NSIC Rc222,2.07,173.88,173.88,60,3340.67,18.02,60198.91,102,305.72,28.0,7.5,Wala,Wala,10432.8,3360.0,3133.3176,1009.12,6,11,9,21,1,1,1,952,876,1500,0.0
San051,Santa Rosa,Mabuhanging Burak,Tag-ulan,2022,2022-05-05,2022-08-13,PSB Rc82,1.0,84.0,67.42516949774209,60,3626.75,18.02,65354.06,100,245.53,30.2,7.5,Wala,Wala,3427.2,3600.0,1029.3024,1081.2,5,5,8,13,0,1,1,948,876,1500,0.19731941074116557
San052,Santa Rosa,Banlik,Tag-ulan,2022,2022-06-25,2022-10-15,NSIC Rc222,1.54,129.36,129.36,60,4206.1,18.02,75793.87,112,314.76,28.8,9.0,Wala,Wala,7761.6,4200.0,2331.0672000000004,1261.3999999999999,6,25,10,15,1,1,1,952,876,1501,0.0
San053,Santa Rosa,Burak,Tag-ulan,2022,2022-06-13,2022-10-04,NSIC Rc216,3.56,299.04,283.62369899830577,60,4991.44,18.02,89945.69,113,259.67,27.1,9.5,Wala,Wala,14353.920000000002,4980.0,4310.96064,1495.6599999999999,6,13,10,4,1,1,1,957,876,1548,0.051552638448683276
San054,Santa Rosa,Mabuhanging Burak,Tag-ulan,2022,2022-06-27,2022-10-06,NSIC Rc222,1.9,159.6,146.65656861784007,60,3284.6,18.02,59188.48,101,291.19,24.9,7.5,Wala,Wala,6511.68,3300.0,1955.6745600000002,991.1,6,27,10,6,1,1,1,952,876,1500,0.08109919412380912
San055,Santa Rosa,Mabuhanging Burak,Tag-ulan,2022,2022-05-04,2022-08-13,NSIC Rc402,4.81,404.03999999999996,357.7226044082719,60,3184.48,18.02,57384.39,101,215.6,26.8,7.8,Mababang Ani,Pagsusuri ng lupa at pagpapatupad ng mga bagong teknik,19393.92,3180.0,5824.64064,955.06,5,4,8,13,0,1,1,994,876,1500,0.11463566872519569
San056,Santa Rosa,Buhanging Lupa,Tag-ulan,2022,2022-05-04,2022-09-01,NSIC Rc222,2.84,238.56,238.56,60,4795.79,18.02,86420.17,120,326.13,26.7,8.3,Wala,Wala,15029.28,4800.0,4513.79376,1441.6,5,4,9,1,0,1,1,952,876,1539,0.0
San057,Santa Rosa,Buhanging Lupa,Tag-ulan,2022,2022-06-28,2022-10-07,NSIC Rc222,3.2,268.8,231.6072679628325,60,4004.25,18.02,72156.64,101,249.06,26.4,8.2,Wala,Wala,12902.400000000001,4020.0,3875.0208000000002,1207.34,6,28,10,7,1,1,1,952,876,1539,0.1383658185906529
San058,Santa Rosa,Mabuhanging Burak,Tag-ulan,2022,2022-06-09,2022-09-25,PSB Rc82,3.15,264.59999999999997,237.72266616447425,60,3539.02,18.02,63773.18,108,277.23,27.3,8.5,Mababang Ani,Pagsusuri ng lupa at pagpapatupad ng mga bagong teknik,12700.8,3540.0,3814.4735999999994,1063.18,6,9,9,25,1,1,1,948,876,1500,0.10157722537991572
San059,Santa Rosa,Banlik,Tag-ulan,2022,2022-06-16,2022-09-28,NSIC Rc402,3.57,299.88,253.962125322682,60,3414.76,18.02,61533.92,104,408.28,30.1,5.6,Matinding Ulan; Mababang Ani,Pagpapalakas ng drainage system; Pagsusuri ng lupa at pagpapatupad ng mga bagong teknik,13764.492,3420.0,4133.935764,1027.1399999999999,6,16,9,28,1,1,1,994,876,1501,0.15312083058996262
San060,Santa Rosa,Malagkit na Lupa,Tag-ulan,2022,2022-05-22,2022-09-19,NSIC Rc402,1.21,101.64,96.19675038555765,60,3790.18,18.02,68299.03,120,351.24,30.3,7.4,Mababang Ani,Pagsusuri ng lupa at pagpapatupad ng mga bagong teknik,5442.821999999999,3780.0,1634.6608739999997,1135.26,5,22,9,19,0,1,1,994,876,1511,0.053554207147209244
San061,Santa Rosa,Banlik,Tag-ulan,2022,2022-06-01,2022-09-22,PSB Rc82,1.81,152.04,135.0979946855426,60,4582.71,18.02,82580.45,113,250.06,25.6,9.4,Wala,Wala,7297.92,4560.0,2191.80864,1369.52,6,1,9,22,1,1,1,948,876,1501,0.11143123726951706
San062,Santa Rosa,Malagkit na Lupa,Tag-ulan,2022,2022-06-04,2022-09-13,NSIC Rc216,1.22,102.48,100.5532334654187,60,3425.96,18.02,61735.86,101,244.66,30.7,7.2,Mababang Ani,Pagsusuri ng lupa at pagpapatupad ng mga bagong teknik,4181.184,3420.0,1255.748928,1027.1399999999999,6,4,9,13,1,1,1,957,876,1511,0.01880139085266687
San063,Santa Rosa,Banlik,Tag-ulan,2022,2022-05-12,2022-09-08,PSB Rc82,1.34,112.56,108.42469798675914,60,4762.29,18.02,85816.46,119,272.64,25.5,8.7,Wala,Wala,5402.88,4740.0,1622.66496,1423.58,5,12,9,8,0,1,1,948,876,1501,0.03673864617307084
